year,nump,flr,story,ceil,wall,fuel,house_bill_exist,house_bill_upgrade,house_elec_exist,house_elec_upgrade,house_gas_exist,house_gas_upgrade,house_ems_exist,house_ems_upgrade,heat_bill_exist,heat_bill_upgrade,heat_elec_exist,heat_elec_exist,heat_gas_exist,heat_gas_upgrade,heat_ems_exist,heat_ems_upgrade,cool_bill_exist,cool_bill_upgrade,cool_elec_exist,cool_elec_exist,cool_ems_exist,cool_ems_upgrade,water_bill_exist,water_bill_upgrade,water_gas_exist,water_gas_upgrade,water_ems_exist,water_ems_upgrade,la_bill_exist,la_bill_upgrade,la_elec_exist,la_elec_exist,la_gas_exist,la_gas_upgrade,la_ems_exist,la_ems_upgrade,sa_bill_exist,sa_bill_upgrade,sa_elec_exist,sa_elec_exist,sa_ems_exist,sa_ems_upgrade,light_bill_exist,light_bill_upgrade,light_elec_exist,light_elec_exist,light_ems_exist,light_ems_upgrade,added_cost,estimated_roi,thermostat_sav,thermostat_ret,thermostat_ems,lighting_sav,lighting_ret,lighting_ems,clotheswasher_sav,clotheswasher_ret,clotheswasher_ems,ceiling_sav,ceiling_ret,ceiling_ems,heat_sav,heat_ret,heat_ems,waterheater_sav,waterheater_ret,waterheater_ems,clothesdryer_sav,clothesdryer_ret,clothesdryer_ems,wall_sav,wall_ret,wall_ems,ductseal_sav,ductseal_ret,ductseal_ems,infiltration_sav,infiltration_ret,infiltration_ems
1940,3,1200,3,ecwf11,3,ele,"2,876","1,731","9,320","6,209",769,389,"13,624","27,637","1,185",501,535,271,725,301,"8,737","3,652",161,140,871,755,434,376,550,423,"2,286",,"1,479","1,138",474,335,"2,208","1,100",44,88,"1,613","1,576",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"5,689",20%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,3,1600,1,ecwf11,3,ele,"3,307","2,032","9,262","5,997","1,064",617,"17,042","210,192","1,650",859,659,364,"1,020",529,"12,245","6,359",127,83,689,450,343,224,550,423,"2,286",,"1,479","1,138",474,335,"2,208","1,100",44,88,"1,613","1,576",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"5,869",22%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,3,1600,2,ecwf11,3,ele,"3,166","1,859","9,350","6,233",959,472,"15,859","28,613","1,486",635,626,326,915,384,"11,002","4,644",150,134,810,723,403,360,550,423,"2,286",,"1,479","1,138",474,335,"2,208","1,100",44,88,"1,613","1,576",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"6,511",20%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,3,1600,3,ecwf11,3,ele,"3,212","1,877","9,467","6,261",975,481,"16,104","28,733","1,515",648,653,325,931,393,"11,202","4,749",167,139,900,753,448,375,550,423,"2,286",,"1,479","1,138",474,335,"2,208","1,100",44,88,"1,613","1,576",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"6,447",21%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,3,2000,1,ecwf11,3,ele,"3,694","2,236","9,409","6,048","1,304",746,"19,919","211,722","2,037","1,068",806,445,"1,260",658,"15,122","7,903",127,78,689,420,343,209,550,423,"2,286",,"1,479","1,138",474,335,"2,208","1,100",44,88,"1,613","1,576",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"6,581",22%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,3,2000,2,ecwf11,3,ele,"3,495","2,092","9,467","6,168","1,164",635,"18,312","210,493","1,815",896,744,414,"1,120",547,"13,455","6,600",150,106,809,571,403,284,550,423,"2,286",,"1,479","1,138",474,335,"2,208","1,100",44,88,"1,613","1,576",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"6,264",22%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,3,2000,3,ecwf11,3,ele,"3,534","2,027","9,585","6,313","1,175",574,"18,499","29,845","1,837",798,771,377,"1,131",486,"13,597","5,862",167,139,900,752,448,374,550,423,"2,286",,"1,479","1,138",474,335,"2,208","1,100",44,88,"1,613","1,576",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"7,163",21%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,3,2400,1,ecwf11,3,ele,"4,079","2,435","9,556","6,099","1,543",873,"22,784","213,240","2,422","1,273",953,525,"1,499",785,"17,987","9,437",127,72,689,390,343,194,550,423,"2,286",,"1,479","1,138",474,335,"2,208","1,100",44,88,"1,613","1,576",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"7,277",23%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,3,2400,2,ecwf11,3,ele,"3,821","2,253","9,585","6,191","1,367",740,"20,743","211,729","2,141","1,063",862,467,"1,323",652,"15,886","7,851",150,100,809,540,403,269,550,423,"2,286",,"1,479","1,138",474,335,"2,208","1,100",44,88,"1,613","1,576",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"6,826",23%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,3,2400,3,ecwf11,3,ele,"3,856","2,174","9,731","6,366","1,372",666,"20,874","210,948","2,154",945,888,431,"1,328",578,"15,957","6,965",172,139,929,751,463,374,550,423,"2,286",,"1,479","1,138",474,335,"2,208","1,100",44,88,"1,613","1,576",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"7,850",21%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,3,2800,1,ecwf11,3,ele,"4,452","2,636","9,672","6,151","1,778","1,000","25,588","214,750","2,795","1,479","1,070",607,"1,734",912,"20,791","10,962",127,67,688,360,343,179,550,423,"2,286",,"1,479","1,138",474,335,"2,208","1,100",44,88,"1,613","1,576",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"7,960",23%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,3,2800,2,ecwf11,3,ele,"4,146","2,420","9,731","6,244","1,566",845,"23,140","212,982","2,461","1,230",978,520,"1,522",757,"18,269","9,104",155,100,839,540,418,269,550,423,"2,286",,"1,479","1,138",474,335,"2,208","1,100",44,88,"1,613","1,576",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"7,369",24%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,3,2800,3,ecwf11,3,ele,"4,168","2,332","9,848","6,477","1,566",757,"23,198","212,070","2,466","1,097","1,005",512,"1,522",669,"18,282","8,072",172,145,929,782,463,389,550,423,"2,286",,"1,479","1,138",474,335,"2,208","1,100",44,88,"1,613","1,576",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"8,511",22%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,3,3200,1,ecwf11,3,ele,"4,827","2,834","9,819","6,201","2,010","1,127","28,371","216,250","3,170","1,683","1,217",688,"1,966","1,039","23,575","12,477",127,61,688,330,343,164,550,423,"2,286",,"1,479","1,138",474,335,"2,208","1,100",44,88,"1,613","1,576",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"8,632",23%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,3,3200,2,ecwf11,3,ele,"4,463","2,580","9,848","6,267","1,763",949,"25,500","214,210","2,778","1,396","1,096",574,"1,719",861,"20,629","10,347",155,94,838,510,417,254,550,423,"2,286",,"1,479","1,138",474,335,"2,208","1,100",44,88,"1,613","1,576",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"7,897",24%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,3,3200,3,ecwf11,3,ele,"4,482","2,478","9,995","6,529","1,758",849,"25,515","213,164","2,775","1,244","1,122",564,"1,714",761,"20,583","9,166",177,144,959,781,478,389,550,423,"2,286",,"1,479","1,138",474,335,"2,208","1,100",44,88,"1,613","1,576",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"9,162",22%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,3,3600,1,ecwf11,3,ele,"5,206","3,009","9,995","6,251","2,241","1,237","31,158","217,563","3,543","1,858","1,363",739,"2,197","1,149","26,346","13,790",133,61,718,329,358,164,550,423,"2,286",,"1,479","1,138",474,335,"2,208","1,100",44,88,"1,613","1,576",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"10,206",21%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,3,3600,2,ecwf11,3,ele,"4,783","2,750","9,995","6,348","1,958","1,052","27,851","215,457","3,092","1,566","1,213",654,"1,914",964,"22,965","11,594",161,94,868,510,432,254,550,423,"2,286",,"1,479","1,138",474,335,"2,208","1,100",44,88,"1,613","1,576",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"8,414",24%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,3,3600,3,ecwf11,3,ele,"4,786","2,624","10,112","6,583","1,946",939,"27,769","214,250","3,073","1,390","1,210",618,"1,902",851,"22,824","10,252",183,144,988,781,492,389,550,423,"2,286",,"1,479","1,138",474,335,"2,208","1,100",44,88,"1,613","1,576",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"9,792",22%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,5,800,1,ecwf11,3,ele,"2,758","1,879","10,388","7,363",558,346,"11,691","27,705",843,428,393,226,514,258,"6,201","3,123",128,100,692,543,345,270,811,686,"3,708",,"2,182","1,846",470,333,"2,185","1,089",44,88,"1,602","1,570",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"4,354",20%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,5,800,2,ecwf11,3,ele,"2,715","1,838","10,446","7,453",522,307,"11,299","27,293",783,364,361,195,478,219,"5,764","2,652",145,123,782,664,389,331,811,686,"3,708",,"2,182","1,846",470,333,"2,185","1,089",44,88,"1,602","1,570",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"4,384",20%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,5,800,3,ecwf11,3,ele,"2,762","1,848","10,534","7,510",543,306,"11,589","27,320",819,368,389,220,499,218,"6,024","2,662",156,129,842,697,419,347,811,686,"3,708",,"2,182","1,846",470,333,"2,185","1,089",44,88,"1,602","1,570",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"4,587",20%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,5,1200,1,ecwf11,3,ele,"3,150","2,083","10,505","7,415",805,475,"14,635","29,242","1,235",637,512,310,761,387,"9,146","4,676",128,95,690,512,344,255,811,686,"3,708",,"2,182","1,846",470,333,"2,185","1,089",44,88,"1,602","1,570",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"5,128",21%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,5,1200,2,ecwf11,3,ele,"3,066","1,956","10,622","7,591",735,369,"13,876","28,090","1,129",466,508,244,691,281,"8,326","3,403",150,139,811,754,404,375,811,686,"3,708",,"2,182","1,846",470,333,"2,185","1,089",44,88,"1,602","1,570",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"5,678",20%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,5,1200,3,ecwf11,3,ele,"3,116","1,982","10,739","7,649",754,379,"14,156","28,235","1,162",486,534,270,710,291,"8,561","3,532",167,145,902,786,449,391,811,686,"3,708",,"2,182","1,846",470,333,"2,185","1,089",44,88,"1,602","1,570",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"5,684",20%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,5,1600,1,ecwf11,3,ele,"3,546","2,279","10,680","7,436","1,048",604,"17,561","210,755","1,626",839,658,363,"1,004",516,"12,057","6,205",133,89,719,480,358,239,811,686,"3,708",,"2,182","1,846",470,333,"2,185","1,089",44,88,"1,602","1,570",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"5,863",22%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,5,1600,2,ecwf11,3,ele,"3,406","2,108","10,768","7,673",944,460,"16,390","29,199","1,464",618,625,326,900,372,"10,826","4,513",155,139,840,754,418,375,811,686,"3,708",,"2,182","1,846",470,333,"2,185","1,089",44,88,"1,602","1,570",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"6,505",20%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,5,1600,3,ecwf11,3,ele,"3,452","2,135","10,886","7,731",960,471,"16,636","29,346","1,493",633,652,323,916,383,"11,026","4,630",172,151,931,814,464,405,811,686,"3,708",,"2,182","1,846",470,333,"2,185","1,089",44,88,"1,602","1,570",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"6,442",20%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,5,2000,1,ecwf11,3,ele,"3,932","2,481","10,827","7,487","1,288",732,"20,438","212,285","2,012","1,047",805,444,"1,244",644,"14,935","7,750",133,83,719,450,358,224,811,686,"3,708",,"2,182","1,846",470,333,"2,185","1,089",44,88,"1,602","1,570",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"6,576",22%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,5,2000,2,ecwf11,3,ele,"3,735","2,340","10,885","7,608","1,149",623,"18,843","211,067","1,793",878,743,413,"1,105",535,"13,280","6,457",155,111,839,601,418,299,811,686,"3,708",,"2,182","1,846",470,333,"2,185","1,089",44,88,"1,602","1,570",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"6,258",22%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,5,2000,3,ecwf11,3,ele,"3,779","2,280","11,032","7,782","1,160",561,"19,045","210,435","1,814",779,769,377,"1,116",473,"13,421","5,719",178,150,960,812,478,404,811,686,"3,708",,"2,182","1,846",470,333,"2,185","1,089",44,88,"1,602","1,570",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"7,158",21%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,5,2400,1,ecwf11,3,ele,"4,316","2,683","10,974","7,538","1,526",860,"23,292","213,804","2,396","1,254",952,525,"1,482",772,"17,788","9,284",133,78,719,420,358,209,811,686,"3,708",,"2,182","1,846",470,333,"2,185","1,089",44,88,"1,602","1,570",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"7,272",22%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,5,2400,2,ecwf11,3,ele,"4,065","2,404","11,032","7,777","1,351",645,"21,276","211,407","2,117",914,860,432,"1,307",557,"15,698","6,722",161,139,869,752,433,374,811,686,"3,708",,"2,182","1,846",470,333,"2,185","1,089",44,88,"1,602","1,570",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"8,066",21%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,5,2400,3,ecwf11,3,ele,"4,095","2,428","11,149","7,835","1,357",654,"21,405","211,537","2,131",927,887,429,"1,313",566,"15,782","6,822",177,150,959,812,478,404,811,686,"3,708",,"2,182","1,846",470,333,"2,185","1,089",44,88,"1,602","1,570",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"7,844",21%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,5,2800,1,ecwf11,3,ele,"4,690","2,882","11,090","7,590","1,761",987,"26,095","215,314","2,770","1,459","1,069",606,"1,717",899,"20,592","10,809",133,72,718,390,358,194,811,686,"3,708",,"2,182","1,846",470,333,"2,185","1,089",44,88,"1,602","1,570",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"7,954",23%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,5,2800,2,ecwf11,3,ele,"4,385","2,668","11,150","7,683","1,550",833,"23,660","213,557","2,437","1,212",978,519,"1,506",745,"18,082","8,962",161,105,869,570,433,284,811,686,"3,708",,"2,182","1,846",470,333,"2,185","1,089",44,88,"1,602","1,570",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"7,364",23%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,5,2800,3,ecwf11,3,ele,"4,412","2,574","11,296","7,886","1,550",745,"23,733","212,630","2,442","1,073","1,004",482,"1,506",657,"18,095","7,915",183,150,989,811,492,404,811,686,"3,708",,"2,182","1,846",470,333,"2,185","1,089",44,88,"1,602","1,570",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"8,505",22%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,5,3200,1,ecwf11,3,ele,"5,069","3,074","11,266","7,611","1,993","1,113","28,894","216,787","3,144","1,657","1,215",658,"1,949","1,025","23,375","12,298",138,66,748,359,372,179,811,686,"3,708",,"2,182","1,846",470,333,"2,185","1,089",44,88,"1,602","1,570",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"8,626",23%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,5,3200,2,ecwf11,3,ele,"4,706","2,832","11,296","7,735","1,747",936,"26,034","214,788","2,753","1,376","1,094",572,"1,703",848,"20,441","10,193",166,105,899,570,448,284,811,686,"3,708",,"2,182","1,846",470,333,"2,185","1,089",44,88,"1,602","1,570",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"7,891",24%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,5,3200,3,ecwf11,3,ele,"4,716","2,815","11,383","7,823","1,742",913,"26,019","214,567","2,746","1,342","1,092",570,"1,698",825,"20,382","9,927",183,122,988,660,492,329,811,686,"3,708",,"2,182","1,846",470,333,"2,185","1,089",44,88,"1,602","1,570",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"8,049",24%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,5,3600,1,ecwf11,3,ele,"5,437","3,253","11,384","7,692","2,224","1,223","31,651","218,116","3,512","1,836","1,333",740,"2,180","1,135","26,133","13,626",138,66,748,359,372,179,811,686,"3,708",,"2,182","1,846",470,333,"2,185","1,089",44,88,"1,602","1,570",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"10,201",21%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,5,3600,2,ecwf11,3,ele,"5,020","2,997","11,413","7,787","1,942","1,039","28,371","216,020","3,067","1,546","1,212",653,"1,898",951,"22,778","11,440",166,100,898,540,447,269,811,686,"3,708",,"2,182","1,846",470,333,"2,185","1,089",44,88,"1,602","1,570",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"8,409",24%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1940,5,3600,3,ecwf11,3,ele,"5,024","2,872","11,530","8,022","1,930",927,"28,289","214,825","3,049","1,371","1,209",617,"1,886",839,"22,636","10,110",188,150,"1,018",811,507,404,811,686,"3,708",,"2,182","1,846",470,333,"2,185","1,089",44,88,"1,602","1,570",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"9,787",22%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1960,1,800,1,ecwf11,3,ele,"2,289","1,390","7,626","4,546",586,367,"10,643","26,553",885,460,395,229,542,279,"6,529","3,375",117,89,631,482,314,240,297,169,909,,798,453,484,340,"2,262","1,129",44,88,"1,640","1,590",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"4,365",21%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1960,1,800,2,ecwf11,3,ele,"2,250","1,314","7,714","4,693",549,298,"10,254","25,820",829,350,392,193,505,210,"6,095","2,552",134,123,722,665,359,331,297,169,909,,798,453,484,340,"2,262","1,129",44,88,"1,640","1,590",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"4,810",20%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1960,1,800,3,ecwf11,3,ele,"2,291","1,358","7,772","4,693",570,327,"10,529","26,157",860,400,391,223,526,239,"6,340","2,904",144,117,781,635,389,316,297,169,909,,798,453,484,340,"2,262","1,129",44,88,"1,640","1,590",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"4,598",21%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1960,1,1200,1,ecwf11,3,ele,"2,689","1,596","7,772","4,596",835,498,"13,625","28,111","1,285",672,542,310,791,410,"9,511","4,949",117,83,630,451,314,225,297,169,909,,798,453,484,340,"2,262","1,129",44,88,"1,640","1,590",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"5,139",21%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1960,1,1200,2,ecwf11,3,ele,"2,599","1,467","7,860","4,774",764,390,"12,839","26,937","1,173",503,510,275,720,302,"8,666","3,669",139,123,750,664,373,331,297,169,909,,798,453,484,340,"2,262","1,129",44,88,"1,640","1,590",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"5,689",20%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1960,1,1200,3,ecwf11,3,ele,"2,649","1,491","7,978","4,831",783,399,"13,120","27,070","1,206",516,537,272,739,311,"8,901","3,772",156,134,841,724,419,360,297,169,909,,798,453,484,340,"2,262","1,129",44,88,"1,640","1,590",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"5,695",21%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1960,1,1600,1,ecwf11,3,ele,"3,081","1,802","7,918","4,647","1,079",629,"16,548","29,662","1,678",883,689,392,"1,035",541,"12,435","6,515",116,78,629,420,313,209,297,169,909,,798,453,484,340,"2,262","1,129",44,88,"1,640","1,590",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"5,874",22%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
1960,1,1600,2,ecwf11,3,ele,"2,940","1,621","8,007","4,855",974,483,"15,366","28,057","1,509",652,627,327,930,395,"11,177","4,775",144,128,780,693,388,345,297,169,909,,798,453,484,340,"2,262","1,129",44,88,"1,640","1,590",239,239,"1,290","1,290",642,642,267,93,"1,445",507,719,252,"6,516",20%,166,196%,"1,265",94,103%,467,51,57%,97,382,37%,"2,620",159,30%,"1,173",95,105%,254,90,25%,-161,125,19%,864,149,15%,"1,065",100,11%,698
